,Cell,Drug,label
58211,400,123,0
58212,428,123,0
58213,649,123,0
58214,260,123,0
58215,547,123,0
58216,382,123,0
58217,539,123,0
58218,669,123,0
58219,776,123,1
58220,775,123,0
58221,354,123,0
58222,239,124,0
58223,536,124,0
58224,413,124,0
58225,726,124,0
58226,677,124,0
58227,513,124,0
58228,231,124,0
58229,535,124,0
58230,510,124,0
58231,420,124,0
58232,259,124,0
58233,257,124,0
58234,237,124,0
58235,498,124,0
58236,289,124,0
58237,230,124,0
58238,395,124,0
58239,630,124,0
58240,235,124,0
58241,280,124,0
58242,285,124,0
58243,399,124,0
58244,486,124,0
58245,725,124,0
58246,762,124,0
58247,497,124,0
58248,772,124,0
58249,234,124,0
58250,589,124,0
58251,759,124,0
58252,753,124,0
58253,229,124,0
58254,272,124,0
58255,256,124,0
58256,389,124,0
58257,279,124,0
58258,493,124,0
58259,758,124,0
58260,707,124,0
58261,298,124,0
58262,292,124,0
58263,233,124,0
58264,284,124,0
58265,377,124,0
58266,686,124,0
58267,432,124,0
58268,308,124,0
58269,328,124,0
58270,388,124,0
58271,387,124,0
58272,437,124,0
58273,325,124,0
58274,422,124,0
58275,429,124,0
58276,538,124,0
58277,496,124,0
58278,421,124,0
58279,783,124,0
58280,450,124,1
58281,252,124,0
58282,283,124,0
58283,436,124,0
58284,278,124,0
58285,367,124,0
58286,258,124,0
58287,419,124,0
58288,341,124,0
58289,353,124,0
58290,376,124,0
58291,366,124,0
58292,555,124,0
58293,274,124,0
58294,412,124,0
58295,323,124,1
58296,340,124,0
58297,386,124,0
58298,339,124,0
58299,327,124,0
58300,347,124,0
58301,554,124,0
58302,324,124,0
58303,385,124,0
58304,352,124,0
58305,271,124,0
58306,254,124,0
58307,730,124,0
58308,338,124,0
58309,270,124,0
58310,397,124,0
58311,431,124,1
58312,346,124,1
58313,654,124,0
58314,297,124,0
58315,468,124,0
58316,269,124,0
58317,411,124,0
58318,458,124,0
58319,712,124,0
58320,345,124,0
58321,381,124,0
58322,449,124,0
58323,474,124,0
58324,473,124,0
58325,296,124,0
58326,482,124,0
58327,467,124,0
58328,295,124,0
58329,476,124,0
58330,640,124,0
58331,478,124,0
58332,410,124,0
58333,277,124,0
58334,326,124,0
58335,551,124,0
58336,718,124,0
58337,534,124,0
58338,685,124,0
58339,717,124,0
58340,621,124,0
58341,398,124,0
58342,765,124,0
58343,673,124,0
58344,375,124,1
58345,418,124,0
58346,409,124,0
58347,337,124,0
58348,457,124,0
58349,620,124,0
58350,430,124,1
58351,453,124,0
58352,426,124,0
58353,365,124,0
58354,615,124,0
58355,251,124,0
58356,533,124,0
58357,307,124,0
58358,619,124,0
58359,614,124,0
58360,661,124,0
58361,492,124,0
58362,364,124,0
58363,613,124,0
58364,268,124,0
58365,756,124,0
58366,593,124,0
58367,741,124,0
58368,545,124,0
58369,618,124,0
58370,564,124,0
58371,509,124,0
58372,694,124,1
58373,294,124,0
58374,670,124,0
58375,466,124,0
58376,306,124,0
58377,588,124,0
58378,612,124,0
58379,563,124,0
58380,544,124,0
58381,628,124,0
58382,532,124,0
58383,678,124,0
58384,731,124,1
58385,565,124,0
58386,249,124,0
58387,363,124,0
58388,598,124,0
58389,697,124,1
58390,374,124,0
58391,228,124,0
58392,705,124,0
58393,597,124,0
58394,313,124,0
58395,380,124,0
58396,637,124,0
58397,417,124,0
58398,587,124,0
58399,394,124,0
58400,710,124,0
58401,373,124,0
58402,586,124,0
58403,745,124,0
58404,617,124,0
58405,477,124,0
58406,503,124,0
58407,276,124,0
58408,566,124,0
58409,713,124,0
58410,785,124,0
58411,336,124,0
58412,585,124,0
58413,560,124,0
58414,636,124,0
58415,456,124,0
58416,414,124,0
58417,584,124,0
58418,465,124,0
58419,248,124,0
58420,702,124,0
58421,757,124,0
58422,253,124,0
58423,227,124,0
58424,531,124,0
58425,408,124,0
58426,626,124,1
58427,472,124,0
58428,665,124,0
58429,616,124,0
58430,727,124,0
58431,550,124,0
58432,372,124,0
58433,746,124,0
58434,464,124,0
58435,611,124,0
58436,434,124,0
58437,583,124,0
58438,362,124,0
58439,668,124,0
58440,483,124,0
58441,491,124,0
58442,244,124,0
58443,361,124,0
58444,709,124,0
58445,247,124,0
58446,648,124,0
58447,680,124,0
58448,704,124,1
58449,407,124,0
58450,610,124,0
58451,562,124,0
58452,455,124,0
58453,629,124,0
58454,502,124,0
58455,711,124,0
58456,351,124,0
58457,739,124,0
58458,500,124,0
58459,350,124,0
58460,684,124,0
58461,267,124,0
58462,508,124,0
58463,599,124,0
58464,582,124,0
58465,501,124,0
58466,581,124,0
58467,425,124,0
58468,507,124,0
58469,744,124,1
58470,266,124,0
58471,447,124,0
58472,530,124,0
58473,446,124,0
58474,645,124,0
58475,318,124,0
58476,335,124,0
58477,371,124,0
58478,715,124,0
58479,737,124,0
58480,452,124,0
58481,672,124,0
58482,490,124,0
58483,559,124,1
58484,506,124,0
58485,706,124,0
58486,344,124,1
58487,607,124,0
58488,305,124,0
58489,635,124,0
58490,580,124,0
58491,644,124,0
58492,600,124,0
58493,634,124,0
58494,579,124,0
58495,360,124,0
58496,359,124,0
58497,639,124,0
58498,406,124,0
58499,729,124,0
58500,393,124,0
58501,265,124,0
58502,561,124,0
58503,405,124,0
58504,755,124,0
58505,549,124,0
58506,643,124,0
58507,590,124,0
58508,558,124,0
58509,275,124,0
58510,427,124,0
58511,543,124,0
58512,537,124,0
58513,358,124,0
58514,475,124,0
58515,370,124,0
58516,304,124,0
58517,578,124,0
58518,695,124,0
58519,445,124,1
58520,736,124,0
58521,349,124,0
58522,505,124,0
58523,740,124,0
58524,396,124,1
58525,243,124,0
58526,735,124,0
58527,463,124,0
58528,384,124,0
58529,390,124,0
58530,489,124,0
58531,633,124,0
58532,596,124,0
58533,288,124,0
58534,786,124,0
58535,603,124,0
58536,692,124,0
58537,676,124,1
58538,379,124,0
58539,264,124,0
58540,334,124,0
58541,424,124,0
58542,423,124,0
58543,499,124,0
58544,609,124,0
58545,764,124,0
58546,404,124,0
58547,664,124,0
58548,481,124,0
58549,488,124,0
58550,577,124,0
58551,529,124,0
58552,435,124,0
58553,469,124,0
58554,660,124,0
58555,528,124,0
58556,438,124,0
58557,333,124,0
58558,606,124,0
58559,527,124,0
58560,605,124,0
58561,659,124,0
58562,632,124,0
58563,720,124,0
58564,766,124,0
58565,369,124,0
58566,303,124,0
58567,512,124,0
58568,302,124,0
58569,451,124,0
58570,721,124,0
58571,263,124,0
58572,255,124,0
58573,683,124,0
58574,743,124,0
58575,576,124,0
58576,368,124,0
58577,444,124,1
58578,782,124,0
58579,242,124,0
58580,647,124,0
58581,480,124,0
58582,322,124,0
58583,652,124,0
58584,403,124,0
58585,749,124,0
58586,348,124,0
58587,542,124,0
58588,312,124,0
58589,416,124,0
58590,716,124,0
58591,774,124,0
58592,546,124,0
58593,526,124,0
58594,608,124,0
58595,761,124,0
58596,433,124,0
58597,575,124,0
58598,332,124,0
58599,691,124,0
58600,311,124,0
58601,525,124,0
58602,769,124,0
58603,658,124,0
58604,415,124,0
58605,378,124,0
58606,443,124,0
58607,592,124,0
58608,602,124,0
58609,681,124,0
58610,343,124,0
58611,574,124,0
58612,226,124,0
58613,573,124,0
58614,625,124,0
58615,787,124,0
58616,301,124,0
58617,719,124,0
58618,708,124,0
58619,383,124,0
58620,225,124,0
58621,690,124,0
58622,287,124,0
58623,462,124,0
58624,572,124,0
58625,331,124,0
58626,461,124,0
58627,524,124,0
58628,663,124,0
58629,236,124,0
58630,282,124,0
58631,238,124,0
58632,471,124,0
58633,781,124,0
58634,728,124,1
58635,689,124,0
58636,460,124,0
58637,701,124,0
58638,523,124,0
58639,541,124,0
58640,317,124,0
58641,522,124,0
58642,675,124,0
58643,439,124,0
58644,595,124,0
58645,642,124,0
58646,760,124,0
58647,700,124,0
58648,662,124,0
58649,780,124,0
58650,357,124,0
58651,281,124,0
58652,604,124,0
58653,671,124,0
58654,571,124,0
58655,679,124,0
58656,459,124,0
58657,601,124,0
58658,521,124,1
58659,724,124,0
58660,657,124,0
58661,479,124,0
58662,653,124,0
58663,485,124,0
58664,316,124,0
58665,768,124,0
58666,520,124,0
58667,224,124,1
58668,330,124,0
58669,651,124,1
58670,631,124,0
58671,495,124,0
58672,734,124,0
58673,273,124,0
58674,638,124,0
58675,494,124,0
58676,442,124,0
58677,519,124,0
58678,667,124,0
58679,641,124,0
58680,666,124,0
58681,752,124,0
58682,771,124,0
58683,246,124,1
58684,518,124,0
58685,517,124,0
58686,223,124,0
58687,591,124,0
58688,751,124,0
58689,262,124,0
58690,540,124,0
58691,570,124,0
58692,656,124,0
58693,291,124,0
58694,516,124,0
58695,594,124,0
58696,624,124,0
58697,402,124,0
58698,784,124,1
58699,484,124,0
58700,441,124,1
58701,356,124,0
58702,569,124,0
58703,763,124,0
58704,733,124,0
58705,693,124,0
58706,286,124,0
58707,241,124,0
58708,568,124,0
58709,401,124,0
58710,738,124,0
58711,696,124,0
58712,779,124,0
58713,440,124,1
58714,315,124,0
58715,714,124,0
58716,703,124,0
58717,723,124,0
58718,290,124,0
58719,515,124,0
58720,240,124,0
58721,650,124,0
58722,293,124,0
58723,553,124,0
58724,655,124,0
58725,688,124,0
58726,773,124,0
58727,748,124,0
58728,250,124,0
58729,722,124,0
58730,646,124,0
58731,548,124,0
58732,454,124,0
58733,355,124,0
58734,329,124,0
58735,687,124,0
58736,788,124,0
58737,556,124,0
58738,314,124,0
58739,770,124,0
58740,391,124,1
58741,448,124,0
58742,742,124,0
58743,514,124,0
58744,342,124,0
58745,222,124,0
58746,682,124,0
58747,750,124,0
58748,567,124,0
58749,511,124,0
58750,504,124,0
58751,310,124,0
58752,767,124,1
58753,232,124,0
58754,699,124,1
58755,698,124,1
58756,321,124,1
58757,778,124,0
58758,470,124,1
58759,747,124,0
58760,320,124,1
58761,221,124,0
58762,300,124,0
58763,245,124,1
58764,309,124,1
58765,623,124,0
58766,261,124,0
58767,732,124,0
58768,777,124,1
58769,754,124,0
58770,299,124,0
58771,552,124,0
58772,487,124,0
58773,622,124,0
58774,400,124,0
58775,428,124,0
58776,319,124,0
58777,649,124,0
58778,260,124,0
58779,547,124,0
58780,382,124,0
58781,539,124,0
58782,669,124,0
58783,776,124,0
58784,775,124,0
58785,354,124,0
58786,239,125,1
58787,536,125,1
58788,413,125,0
58789,726,125,0
58790,677,125,1
58791,513,125,0
58792,231,125,0
58793,535,125,0
58794,510,125,0
58795,259,125,0
58796,257,125,0
58797,237,125,0
58798,498,125,0
58799,289,125,0
58800,230,125,0
58801,395,125,0
58802,630,125,0
58803,235,125,1
58804,280,125,0
58805,285,125,0
58806,399,125,0
58807,486,125,0
58808,725,125,0
58809,762,125,0
58810,497,125,0
58811,772,125,0
58812,234,125,0
58813,589,125,0
58814,759,125,0
58815,753,125,1
58816,229,125,0
58817,272,125,0
58818,256,125,0
58819,389,125,0
58820,279,125,0
58821,493,125,0
58822,758,125,0
58823,707,125,0
58824,298,125,0
58825,292,125,0
58826,233,125,0
58827,284,125,0
58828,377,125,0
58829,686,125,0
58830,432,125,0
58831,308,125,0
58832,328,125,0
58833,388,125,0
58834,387,125,0
58835,325,125,0
58836,422,125,1
58837,429,125,0
58838,538,125,0
58839,496,125,1
58840,421,125,0
58841,783,125,0
58842,450,125,0
58843,252,125,0
58844,283,125,0
58845,436,125,1
58846,278,125,0
58847,367,125,0
58848,258,125,0
58849,419,125,0
58850,341,125,0
58851,353,125,0
58852,376,125,1
58853,555,125,0
58854,274,125,0
58855,412,125,0
58856,323,125,0
58857,340,125,0
58858,386,125,0
58859,339,125,0
58860,327,125,1
58861,347,125,0
58862,554,125,1
58863,324,125,1
58864,385,125,0
58865,352,125,0
58866,271,125,0
58867,254,125,0
58868,730,125,0
58869,338,125,0
58870,270,125,0
58871,397,125,0
58872,431,125,1
58873,346,125,0
58874,654,125,0
58875,297,125,0
58876,468,125,0
58877,269,125,0
58878,411,125,0
58879,458,125,0
58880,712,125,1
58881,381,125,0
58882,474,125,0
58883,473,125,0
58884,296,125,0
58885,482,125,0
58886,467,125,1
58887,295,125,0
58888,476,125,0
58889,640,125,1
58890,478,125,0
58891,410,125,0
58892,277,125,0
58893,551,125,0
58894,718,125,0
58895,534,125,0
58896,685,125,0
58897,717,125,0
58898,621,125,0
58899,398,125,0
58900,765,125,0
58901,673,125,0
58902,375,125,0
58903,418,125,0
58904,409,125,0
58905,337,125,0
58906,457,125,1
58907,620,125,0
58908,430,125,0
58909,453,125,0
58910,426,125,0
58911,365,125,0
58912,615,125,0
58913,251,125,0
58914,533,125,0
58915,307,125,1
58916,619,125,0
58917,614,125,0
58918,492,125,0
58919,364,125,0
58920,613,125,0
58921,268,125,0
58922,756,125,0
58923,593,125,1
58924,741,125,1
58925,545,125,0
58926,618,125,0
58927,564,125,0
58928,509,125,0
58929,694,125,0
58930,294,125,0
58931,670,125,0
58932,306,125,0
58933,588,125,0
58934,612,125,0
58935,563,125,0
58936,544,125,0
58937,628,125,1
58938,532,125,0
58939,678,125,0
58940,731,125,0
58941,565,125,0
58942,249,125,0
58943,363,125,0
58944,598,125,0
58945,697,125,0
58946,374,125,0
58947,228,125,1
58948,705,125,0
58949,597,125,0
58950,313,125,0
58951,637,125,1
58952,587,125,0
58953,394,125,1
58954,710,125,0
58955,373,125,0
58956,586,125,0
58957,745,125,1
58958,617,125,0
58959,477,125,0
58960,503,125,0
58961,276,125,0
58962,566,125,0
58963,713,125,0
58964,785,125,0
58965,336,125,0
58966,585,125,0
58967,560,125,0
58968,636,125,0
58969,456,125,0
58970,414,125,0
58971,584,125,0
58972,465,125,1
58973,248,125,0
58974,702,125,0
58975,757,125,0
58976,253,125,0
58977,227,125,1
58978,531,125,0
58979,408,125,0
58980,626,125,1
58981,472,125,0
58982,665,125,0
58983,616,125,0
58984,727,125,0
58985,550,125,0
58986,372,125,0
58987,611,125,1
58988,434,125,0
58989,583,125,0
58990,362,125,0
58991,668,125,0
58992,483,125,0
58993,491,125,0
58994,244,125,0
58995,361,125,0
58996,709,125,0
58997,247,125,0
58998,648,125,0
58999,680,125,1
59000,704,125,1
59001,407,125,0
59002,610,125,0
59003,562,125,0
59004,455,125,0
59005,629,125,0
59006,711,125,0
59007,351,125,0
59008,500,125,0
59009,350,125,0
59010,684,125,0
59011,267,125,1
59012,508,125,0
59013,599,125,0
59014,582,125,0
59015,501,125,0
59016,581,125,0
59017,425,125,0
59018,507,125,0
59019,744,125,1
59020,266,125,1
59021,447,125,0
59022,530,125,0
59023,446,125,0
59024,645,125,0
59025,318,125,0
59026,335,125,0
59027,371,125,0
59028,715,125,0
59029,737,125,0
59030,452,125,0
59031,672,125,0
59032,490,125,0
59033,559,125,1
59034,506,125,0
59035,706,125,0
59036,344,125,0
59037,607,125,0
59038,305,125,1
59039,635,125,0
59040,580,125,1
59041,600,125,0
59042,634,125,0
59043,579,125,0
59044,360,125,1
59045,359,125,0
59046,639,125,1
59047,406,125,0
59048,729,125,0
59049,393,125,0
59050,265,125,0
59051,561,125,0
59052,405,125,0
59053,755,125,0
59054,549,125,1
59055,643,125,0
59056,590,125,0
59057,558,125,0
59058,275,125,0
59059,427,125,0
59060,543,125,0
59061,537,125,0
59062,358,125,0
59063,475,125,0
59064,370,125,0
59065,304,125,0
59066,578,125,0
59067,695,125,0
59068,445,125,0
59069,736,125,0
59070,349,125,0
59071,505,125,0
59072,740,125,0
59073,396,125,0
59074,243,125,0
59075,735,125,0
59076,463,125,1
59077,384,125,0
59078,390,125,0
59079,489,125,0
59080,633,125,0
59081,596,125,0
59082,288,125,0
59083,786,125,1
59084,603,125,0
59085,692,125,0
59086,676,125,0
59087,379,125,0
59088,264,125,0
59089,334,125,0
59090,424,125,0
59091,423,125,0
59092,499,125,0
59093,609,125,0
59094,764,125,0
59095,404,125,0
59096,664,125,1
59097,481,125,0
59098,488,125,0
59099,577,125,0
59100,529,125,0
59101,435,125,0
59102,469,125,0
59103,660,125,0
59104,528,125,0
59105,438,125,0
59106,333,125,0
59107,606,125,1
59108,527,125,0
59109,605,125,0
59110,659,125,0
59111,632,125,0
59112,766,125,0
59113,369,125,0
59114,303,125,0
59115,512,125,0
59116,302,125,0
59117,451,125,0
59118,721,125,0
59119,263,125,0
59120,255,125,0
59121,683,125,0
59122,743,125,0
59123,576,125,0
59124,368,125,0
59125,444,125,0
59126,782,125,0
59127,242,125,0
59128,647,125,0
59129,480,125,0
59130,322,125,0
59131,652,125,0
59132,403,125,0
59133,749,125,0
59134,542,125,0
59135,312,125,1
59136,416,125,0
59137,716,125,1
59138,774,125,0
59139,546,125,0
59140,526,125,0
59141,608,125,0
59142,761,125,1
59143,433,125,0
59144,575,125,0
59145,332,125,0
59146,691,125,0
59147,311,125,0
59148,525,125,0
59149,769,125,1
59150,658,125,1
59151,415,125,0
59152,378,125,0
59153,443,125,0
59154,592,125,0
59155,602,125,0
59156,343,125,0
59157,574,125,0
59158,226,125,1
59159,573,125,0
59160,625,125,0
59161,787,125,1
59162,301,125,0
59163,708,125,1
59164,383,125,0
59165,225,125,1
59166,690,125,0
59167,287,125,0
59168,462,125,0
59169,572,125,0
59170,331,125,0
59171,461,125,1
59172,524,125,0
59173,663,125,0
59174,236,125,0
59175,282,125,0
59176,238,125,0
59177,471,125,1
59178,781,125,0
59179,728,125,0
59180,689,125,0
59181,460,125,0
59182,701,125,0
59183,523,125,0
59184,541,125,0
59185,317,125,0
59186,522,125,0
59187,675,125,0
59188,439,125,0
59189,595,125,1
59190,642,125,0
59191,760,125,0
59192,700,125,0
59193,662,125,0
59194,780,125,0
59195,357,125,0
59196,281,125,0
59197,604,125,0
59198,671,125,0
59199,679,125,0
59200,459,125,0
59201,601,125,0
59202,521,125,0
59203,724,125,1
59204,657,125,0
59205,479,125,1
59206,653,125,0
59207,485,125,1
59208,316,125,0
59209,768,125,1
59210,520,125,0
59211,224,125,1
59212,330,125,0
59213,651,125,1
59214,631,125,0
59215,495,125,0
59216,734,125,0
59217,273,125,0
59218,638,125,0
59219,494,125,0
59220,442,125,1
59221,519,125,0
59222,667,125,0
59223,641,125,0
59224,666,125,0
59225,752,125,0
59226,771,125,0
59227,246,125,1
59228,518,125,0
59229,517,125,0
59230,223,125,0
59231,591,125,0
59232,751,125,0
59233,262,125,0
59234,540,125,0
59235,570,125,0
59236,656,125,0
59237,291,125,0
59238,516,125,1
59239,594,125,0
59240,624,125,1
59241,402,125,0
59242,784,125,1
59243,484,125,0
59244,441,125,0
59245,356,125,0
59246,569,125,0
59247,763,125,0
59248,733,125,0
59249,557,125,0
59250,693,125,1
59251,286,125,0
59252,241,125,0
59253,568,125,0
59254,401,125,0
59255,738,125,0
59256,696,125,0
59257,779,125,0
59258,315,125,0
59259,714,125,0
59260,703,125,0
59261,723,125,0
59262,290,125,0
59263,515,125,0
59264,240,125,0
59265,650,125,0
59266,293,125,0
59267,553,125,0
59268,655,125,0
59269,688,125,0
59270,773,125,0
59271,748,125,0
59272,722,125,0
59273,646,125,0
59274,548,125,0
59275,454,125,0
59276,355,125,0
59277,329,125,0
59278,687,125,0
59279,788,125,1
59280,556,125,0
59281,314,125,0
59282,770,125,0
59283,391,125,0
59284,448,125,0
59285,742,125,0
59286,514,125,0
59287,342,125,0
59288,222,125,0
59289,682,125,0
59290,750,125,0
59291,567,125,0
59292,511,125,0
59293,504,125,0
59294,310,125,1
59295,767,125,0
59296,232,125,0
59297,699,125,1
59298,698,125,0
59299,321,125,1
59300,778,125,0
59301,470,125,0
59302,747,125,0
59303,320,125,1
59304,221,125,0
59305,300,125,0
59306,245,125,0
59307,309,125,0
59308,261,125,1
59309,732,125,0
59310,777,125,1
59311,754,125,0
59312,299,125,0
59313,487,125,0
59314,622,125,0
59315,400,125,0
59316,428,125,0
59317,649,125,1
59318,260,125,0
59319,547,125,0
59320,382,125,0
59321,539,125,0
59322,669,125,0
59323,776,125,0
59324,775,125,0
59325,354,125,0
59326,239,126,0
59327,726,126,0
59328,513,126,0
59329,231,126,0
59330,257,126,0
59331,230,126,0
59332,285,126,0
59333,725,126,0
59334,233,126,1
59335,284,126,0
59336,377,126,0
59337,432,126,0
59338,308,126,0
59339,388,126,0
59340,421,126,0
59341,783,126,0
59342,450,126,0
59343,252,126,0
59344,436,126,0
59345,353,126,0
59346,555,126,0
59347,323,126,0
59348,347,126,0
59349,730,126,0
59350,338,126,0
59351,397,126,0
59352,431,126,0
59353,346,126,0
59354,297,126,0
59355,269,126,0
59356,458,126,0
59357,295,126,0
59358,478,126,0
59359,410,126,0
59360,551,126,0
59361,430,126,0
59362,251,126,0
59363,307,126,0
59364,694,126,0
59365,628,126,0
59366,731,126,0
59367,565,126,0
59368,249,126,0
59369,697,126,0
59370,228,126,0
59371,705,126,0
59372,313,126,0
59373,394,126,0
59374,586,126,0
59375,745,126,0
59376,566,126,0
59377,785,126,0
59378,560,126,0
59379,636,126,0
59380,584,126,0
59381,465,126,0
59382,248,126,0
59383,757,126,0
59384,253,126,0
59385,531,126,0
59386,626,126,1
59387,665,126,0
59388,616,126,0
59389,727,126,0
59390,550,126,0
59391,746,126,0
59392,434,126,0
59393,244,126,0
59394,709,126,0
59395,247,126,0
59396,704,126,1
59397,610,126,0
59398,455,126,0
59399,684,126,0
59400,501,126,0
59401,447,126,1
59402,530,126,0
59403,446,126,0
59404,645,126,0
59405,452,126,0
59406,672,126,0
59407,559,126,0
59408,344,126,0
59409,305,126,1
59410,359,126,0
59411,729,126,1
59412,561,126,0
59413,590,126,0
59414,558,126,0
59415,427,126,0
59416,537,126,0
59417,578,126,0
59418,445,126,0
59419,735,126,0
59420,390,126,0
59421,786,126,0
59422,676,126,0
59423,264,126,0
59424,423,126,0
59425,764,126,0
59426,664,126,0
59427,488,126,0
59428,435,126,0
59429,369,126,0
59430,303,126,0
59431,451,126,0
59432,255,126,0
59433,368,126,0
59434,444,126,0
59435,782,126,0
59436,242,126,0
59437,322,126,0
59438,652,126,0
59439,749,126,0
59440,312,126,0
59441,608,126,0
59442,761,126,0
59443,769,126,0
59444,443,126,0
59445,681,126,0
59446,574,126,0
59447,226,126,0
59448,625,126,0
59449,787,126,0
59450,708,126,0
59451,225,126,0
59452,287,126,0
59453,236,126,0
59454,238,126,0
59455,781,126,0
59456,728,126,0
59457,541,126,1
59458,317,126,1
59459,522,126,0
59460,675,126,0
59461,595,126,0
59462,760,126,0
59463,700,126,0
59464,780,126,0
59465,357,126,0
59466,671,126,0
59467,521,126,0
59468,479,126,0
59469,653,126,0
59470,316,126,0
59471,768,126,0
59472,224,126,0
59473,330,126,0
59474,651,126,0
59475,631,126,0
59476,495,126,0
59477,273,126,0
59478,442,126,1
59479,246,126,1
59480,517,126,0
59481,223,126,0
59482,624,126,0
59483,784,126,0
59484,484,126,0
59485,441,126,0
59486,763,126,0
59487,733,126,0
59488,693,126,0
59489,779,126,0
59490,440,126,1
59491,714,126,0
59492,703,126,0
59493,293,126,0
59494,748,126,0
59495,329,126,0
59496,788,126,0
59497,556,126,0
59498,391,126,0
59499,448,126,0
59500,342,126,0
59501,310,126,0
59502,767,126,0
59503,232,126,0
59504,699,126,0
59505,698,126,0
59506,321,126,1
59507,778,126,0
59508,470,126,0
59509,320,126,0
59510,674,126,0
59511,221,126,0
59512,245,126,1
59513,777,126,0
59514,622,126,0
59515,260,126,0
59516,382,126,0
59517,539,126,1
59518,669,126,0
59519,776,126,0
59520,775,126,0
59521,239,127,0
59522,536,127,0
59523,413,127,0
59524,726,127,1
59525,677,127,1
59526,513,127,0
59527,231,127,0
59528,535,127,0
59529,510,127,0
59530,420,127,0
59531,259,127,0
59532,237,127,0
59533,498,127,0
59534,289,127,0
59535,230,127,0
59536,395,127,0
59537,630,127,1
59538,235,127,0
59539,280,127,0
59540,285,127,0
59541,399,127,0
59542,486,127,0
59543,725,127,1
59544,762,127,0
59545,497,127,0
59546,772,127,1
59547,234,127,0
59548,589,127,0
59549,759,127,0
59550,753,127,0
59551,229,127,0
59552,272,127,0
59553,256,127,0
59554,279,127,0
59555,493,127,0
59556,758,127,0
59557,707,127,0
59558,298,127,0
59559,292,127,0
59560,233,127,0
59561,284,127,1
59562,377,127,0
59563,686,127,0
59564,432,127,0
59565,308,127,0
59566,388,127,0
59567,387,127,1
59568,437,127,0
59569,325,127,0
59570,429,127,0
59571,496,127,0
59572,421,127,0
59573,783,127,0
59574,450,127,0
59575,252,127,0
59576,283,127,0
59577,436,127,0
59578,278,127,0
59579,367,127,0
59580,258,127,0
59581,419,127,0
59582,341,127,0
59583,353,127,0
59584,366,127,0
59585,274,127,0
59586,412,127,0
59587,323,127,0
59588,340,127,0
59589,386,127,0
59590,339,127,0
59591,327,127,0
59592,347,127,0
59593,554,127,0
59594,324,127,1
59595,385,127,0
59596,352,127,0
59597,271,127,1
59598,254,127,0
59599,730,127,0
59600,338,127,0
59601,431,127,0
59602,346,127,0
59603,654,127,0
59604,297,127,0
59605,468,127,0
59606,269,127,0
59607,411,127,0
59608,458,127,0
59609,712,127,0
59610,345,127,0
59611,449,127,0
59612,474,127,0
59613,296,127,0
59614,482,127,0
59615,467,127,0
59616,295,127,0
59617,476,127,0
59618,640,127,0
59619,410,127,0
59620,277,127,0
59621,326,127,0
59622,551,127,0
59623,718,127,0
59624,534,127,0
59625,685,127,0
59626,621,127,0
59627,398,127,0
59628,765,127,0
59629,673,127,0
59630,375,127,0
59631,418,127,0
59632,409,127,1
59633,337,127,0
59634,457,127,0
59635,620,127,0
59636,430,127,1
59637,426,127,0
59638,365,127,0
59639,615,127,0
59640,251,127,1
59641,533,127,0
59642,307,127,0
59643,619,127,0
59644,614,127,0
59645,661,127,0
59646,492,127,0
59647,364,127,1
59648,613,127,0
59649,268,127,0
59650,756,127,0
59651,593,127,0
59652,741,127,0
59653,545,127,0
59654,618,127,0
59655,564,127,0
59656,509,127,0
59657,694,127,0
59658,670,127,0
59659,466,127,0
59660,306,127,0
59661,612,127,0
59662,563,127,0
59663,628,127,0
59664,532,127,0
59665,678,127,0
59666,731,127,1
59667,565,127,0
59668,249,127,0
59669,363,127,0
59670,598,127,0
59671,697,127,0
59672,374,127,0
59673,228,127,0
59674,705,127,0
59675,597,127,0
59676,313,127,0
59677,380,127,0
59678,637,127,0
59679,417,127,0
59680,394,127,0
59681,710,127,0
59682,586,127,0
59683,745,127,0
59684,503,127,0
59685,566,127,0
59686,713,127,0
59687,785,127,0
59688,336,127,1
59689,585,127,0
59690,560,127,0
59691,636,127,0
59692,627,127,1
59693,414,127,0
59694,584,127,0
59695,465,127,0
59696,248,127,0
59697,757,127,0
59698,253,127,0
59699,227,127,0
59700,531,127,0
59701,408,127,0
59702,626,127,0
59703,472,127,0
59704,665,127,0
59705,616,127,0
59706,727,127,0
59707,550,127,0
59708,372,127,0
59709,464,127,0
59710,611,127,0
59711,434,127,0
59712,583,127,0
59713,668,127,0
59714,483,127,0
59715,491,127,0
59716,244,127,0
59717,361,127,0
59718,709,127,0
59719,247,127,1
59720,648,127,0
59721,704,127,0
59722,407,127,0
59723,610,127,0
59724,455,127,1
59725,629,127,0
59726,502,127,1
59727,711,127,0
59728,351,127,0
59729,739,127,0
59730,500,127,0
59731,350,127,0
59732,684,127,0
59733,267,127,0
59734,508,127,0
59735,582,127,1
59736,501,127,0
59737,581,127,0
59738,425,127,1
59739,507,127,0
59740,744,127,1
59741,266,127,0
59742,447,127,0
59743,530,127,0
59744,446,127,0
59745,645,127,0
59746,318,127,0
59747,335,127,0
59748,371,127,1
59749,715,127,0
59750,737,127,0
59751,452,127,0
59752,490,127,0
59753,559,127,0
59754,706,127,0
59755,344,127,0
59756,607,127,0
59757,305,127,0
59758,635,127,0
59759,580,127,0
59760,644,127,0
59761,600,127,0
59762,634,127,0
59763,579,127,0
59764,360,127,0
